case_id,model,representation,optimizer,source_run_id,source_search_order,search_stage,trial,status,hidden_dim,learning_rate,beta_multistep,lambda_phy,multistep_horizon,random_seed,depth,epochs,valid_relative_l2_horizon_time
pinn_full64,PINN,full64,forest,pinn_full64_v003_physics_active_p3_forest_attempt01,1,v003 physics-active positive-weight search (P3),24,ok,384,0.0003977457673771867,0.5106696103573719,4.115008177141973e-08,5,27188025,3,140,8.8
pinn_full64,PINN,full64,forest,pinn_full64_v003_physics_active_p3_forest_attempt01,1,v003 physics-active positive-weight search (P3),25,ok,256,0.00041260103404606216,0.3355912502655089,1.3747560863563715e-07,5,27188026,3,160,10.600000000000001
pinn_full64,PINN,full64,forest,pinn_full64_v003_physics_active_p3_forest_attempt01,1,v003 physics-active positive-weight search (P3),26,ok,384,0.00039923070957099564,0.3589499672270623,4.431576528976035e-07,5,27188027,3,140,13.5
pinn_full64,PINN,full64,forest,pinn_full64_v003_physics_active_p3_forest_attempt01,1,v003 physics-active positive-weight search (P3),27,ok,384,0.0003787031683039292,0.3743934239879606,1.201220983611037e-07,5,27188028,3,140,11.100000000000001
pinn_full64,PINN,full64,forest,pinn_full64_v003_physics_active_p3_forest_attempt01,1,v003 physics-active positive-weight search (P3),28,ok,384,0.0004333453092137626,0.1774553028902693,1.3361982497649913e-07,5,27188029,3,140,10.700000000000001
pinn_full64,PINN,full64,forest,pinn_full64_v003_physics_active_p3_forest_attempt01,1,v003 physics-active positive-weight search (P3),29,ok,384,0.0004790916706674435,0.3372426695817764,1.3944521921185042e-07,5,27188030,3,180,8.4
pinn_full64,PINN,full64,forest,pinn_full64_v003_physics_active_p3_forest_attempt01,1,v003 physics-active positive-weight search (P3),30,ok,384,0.0005603947230582752,0.35935835273328803,1.3879820138566854e-07,3,27188031,3,140,7.7
pinn_full64,PINN,full64,forest,pinn_full64_v003_physics_active_p3_forest_attempt01,1,v003 physics-active positive-weight search (P3),31,ok,384,0.0003950180824091377,0.3555945741109857,1.133436650641263e-07,5,27188032,3,140,12.0
pinn_full64,PINN,full64,forest,pinn_full64_v003_physics_active_p3_forest_attempt01,1,v003 physics-active positive-weight search (P3),32,ok,384,0.0005181041758344804,0.20190382064372628,1.373768982515306e-07,5,27188033,3,140,12.100000000000001
pinn_full64,PINN,full64,forest,pinn_full64_v003_physics_active_p3_forest_attempt01,1,v003 physics-active positive-weight search (P3),33,ok,384,0.00040091392758345506,0.3473114658852309,2.0398228384413326e-07,5,27188034,3,140,16.2
