case_id,model,representation,optimizer,source_run_id,source_search_order,search_stage,trial,status,context_steps,delay_spacing,ridge_alpha,feature_set,quadratic_mode,include_bias,valid_relative_l2_horizon_time
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),111,ok,7,2,0.07534273840142247,linear_quadratic,diagonal,False,10.100000000000001
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),112,ok,7,2,0.09398975718260766,linear_quadratic,diagonal,False,10.0
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),113,ok,7,2,0.0031098861693463088,linear_quadratic,diagonal,False,8.6
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),114,ok,7,2,0.003537652291732312,linear_quadratic,diagonal,False,8.700000000000001
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),115,ok,7,2,0.0035542255768590126,linear_quadratic,diagonal,False,8.700000000000001
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),116,ok,7,2,0.00331851293555184,linear_quadratic,diagonal,False,8.700000000000001
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),117,ok,8,2,0.0032384615213868974,linear_quadratic,diagonal,False,8.3
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),118,ok,7,2,0.07038691281592441,linear_quadratic,diagonal,False,10.200000000000001
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),119,ok,7,2,0.06993371129316708,linear_quadratic,diagonal,False,10.200000000000001
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),120,ok,7,2,0.0707916051745493,linear_quadratic,diagonal,False,10.200000000000001
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),121,ok,8,2,0.0032127604077380784,linear_quadratic,diagonal,False,8.3
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),122,ok,7,2,0.003182894756286512,linear_quadratic,diagonal,True,8.8
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),123,ok,7,2,0.0709130359626354,linear_quadratic,diagonal,False,10.200000000000001
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),124,ok,8,2,0.0028181668307786377,linear_quadratic,diagonal,False,8.3
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),125,ok,7,2,0.0712208390873644,linear_quadratic,diagonal,True,10.3
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),126,ok,7,2,0.07070273967199449,linear_quadratic,diagonal,True,10.3
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),127,ok,7,2,0.07064844111404642,linear_quadratic,diagonal,True,10.3
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),128,ok,7,2,0.07049540727897849,linear_quadratic,diagonal,True,10.3
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),129,ok,8,2,0.002616230989612541,linear_quadratic,diagonal,True,8.4
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),130,ok,7,2,0.003445072503212757,linear_quadratic,diagonal,False,8.700000000000001
