case_id,model,representation,optimizer,source_run_id,source_search_order,search_stage,trial,status,context_steps,delay_spacing,ridge_alpha,feature_set,quadratic_mode,include_bias,valid_relative_l2_horizon_time
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,35,ok,10,2,1.0876717678019337e-06,linear_quadratic,diagonal,False,269.7
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,36,ok,10,2,1.05208217825943e-06,linear_quadratic,diagonal,False,269.7
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,37,ok,10,2,1.0362320348077877e-06,full,diagonal,False,217.3
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,38,ok,10,1,5.16847024078602e-06,linear_quadratic,diagonal,True,269.3
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,39,ok,10,2,9.220938937045588e-06,linear_quadratic,diagonal,True,273.7
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,40,ok,14,3,1.0252165550534185e-06,linear_quadratic,diagonal,True,270.90000000000003
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,41,ok,10,1,1.2797686919412444e-06,linear_quadratic,diagonal,False,236.0
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,42,ok,14,3,1.0315976561570608e-06,full,diagonal,True,258.90000000000003
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,43,ok,17,1,1.1200995426535612e-06,linear_quadratic,diagonal,False,264.0
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,44,ok,10,2,7.030135118239188e-06,linear_quadratic,diagonal,True,273.8
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,45,ok,12,1,1.019031579217581e-06,full,diagonal,True,275.90000000000003
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,46,ok,15,1,1.1167465910055883e-06,linear_quadratic,diagonal,False,262.7
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,47,ok,10,2,6.3871511463026364e-06,full,diagonal,True,267.90000000000003
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,48,ok,10,1,1.0252646630853964e-06,linear_quadratic,diagonal,False,236.0
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,49,ok,13,1,5.889533714251533e-06,full,diagonal,True,277.1
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,50,ok,11,2,5.8691413276076715e-06,full,diagonal,True,268.3
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,51,ok,13,1,1.0044741968338572e-06,full,diagonal,True,275.5
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,52,ok,10,2,9.508946468895199e-06,full,diagonal,True,267.2
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,53,ok,10,1,1.0570870728658516e-06,full,diagonal,False,196.60000000000002
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,54,ok,17,3,1.0801534681107612e-06,full,diagonal,False,270.90000000000003
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,55,ok,18,3,1.1603409641837764e-06,full,diagonal,False,268.40000000000003
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,56,ok,17,1,1.1153720750651148e-06,full,diagonal,False,249.60000000000002
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,57,ok,10,1,7.105497788906041e-06,full,diagonal,True,273.3
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,58,ok,10,3,0.0017684755586575888,full,diagonal,False,118.9
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,59,ok,10,1,4.414196077540848e-06,linear_quadratic,diagonal,False,236.0
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,60,ok,10,1,9.270757811386498e-06,full,diagonal,False,153.60000000000002
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,61,ok,10,3,6.096922980508895e-06,full,diagonal,True,267.7
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,62,ok,10,1,1.1732623950346444e-06,linear_quadratic,diagonal,False,236.0
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,63,ok,10,1,8.072880064538876e-06,full,diagonal,True,272.8
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,64,ok,12,2,5.849053331358142e-06,linear_quadratic,diagonal,True,273.40000000000003
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,65,ok,13,3,5.852919064224007e-06,full,diagonal,False,269.40000000000003
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,66,ok,12,3,1.0246946731686156e-06,full,diagonal,True,269.5
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,67,ok,10,2,0.002194943183115992,full,diagonal,False,86.80000000000001
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,68,ok,10,1,1.1060229485156124e-06,linear_quadratic,diagonal,False,236.0
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,69,ok,13,3,1.0132221622540627e-05,full,diagonal,False,269.40000000000003
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,70,ok,10,1,0.0011423464698357359,linear_quadratic,diagonal,False,88.4
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,71,ok,17,1,9.36099657745581e-05,full,diagonal,False,161.70000000000002
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,72,ok,13,1,5.884260857935165e-06,full,diagonal,False,163.10000000000002
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,73,ok,13,1,0.00010342181807863474,linear_quadratic,diagonal,False,197.20000000000002
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,74,ok,11,1,1.0280959178119277e-06,full,diagonal,True,276.6
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,75,ok,13,3,1.159869369309601e-05,full,diagonal,False,269.6
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,76,ok,15,3,9.37720790431693e-06,full,diagonal,False,261.1
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,77,ok,13,3,1.0846600633990861e-05,full,diagonal,False,269.5
