model_id,family,data_mode,candidate_rank,source_optimizer,source_trial,seed,valid_relative_l2_horizon_time,valid_relative_l2_mean,finite_relative_l2_fraction
pinn_latent8,pinn,latent8,1,gp,53,9403104,14.3,4.844827175140381,0.2524
pinn_latent8,pinn,latent8,1,gp,53,9403105,8.700000000000001,10.781705856323242,0.0898
pinn_latent8,pinn,latent8,1,gp,53,9403106,20.5,7.437257766723633,0.475
pinn_latent8,pinn,latent8,1,gp,53,9403107,7.6,14.005443572998049,0.2024
pinn_latent8,pinn,latent8,1,gp,53,9403108,10.4,3.1395297050476074,0.6642
pinn_latent8,pinn,latent8,1,gp,53,9403109,16.900000000000002,1.1720811128616333,1.0
pinn_latent8,pinn,latent8,1,gp,53,9403110,10.3,5.943902015686035,0.5924
pinn_latent8,pinn,latent8,1,gp,53,9403111,11.1,9.987815856933594,0.3188
pinn_latent8,pinn,latent8,1,gp,53,9403112,11.0,1.4259744882583618,1.0
pinn_latent8,pinn,latent8,1,gp,53,9403113,9.9,11.285993576049805,0.3682
pinn_latent8,pinn,latent8,1,gp,53,9403114,11.4,1.454373478889465,1.0
pinn_latent8,pinn,latent8,1,gp,53,9403115,9.2,13.162699699401855,0.103
pinn_latent8,pinn,latent8,2,gbrt,49,9403101,9.5,1.9416865110397337,0.871
pinn_latent8,pinn,latent8,2,gbrt,49,9403102,15.1,2.118671178817749,0.7504
pinn_latent8,pinn,latent8,2,gbrt,49,9403103,9.7,8.457797050476074,0.2884
pinn_latent8,pinn,latent8,2,gbrt,49,9403104,14.2,3.149908304214477,0.4116
pinn_latent8,pinn,latent8,2,gbrt,49,9403105,8.700000000000001,21.32049560546875,0.0892
pinn_latent8,pinn,latent8,2,gbrt,49,9403106,20.5,20.758522033691406,0.31
pinn_latent8,pinn,latent8,2,gbrt,49,9403107,7.6,1.4032076597213743,0.9862
pinn_latent8,pinn,latent8,2,gbrt,49,9403108,10.4,6.099860668182373,0.3296
pinn_latent8,pinn,latent8,2,gbrt,49,9403109,17.0,1.408534049987793,0.9936
pinn_latent8,pinn,latent8,2,gbrt,49,9403110,10.3,13.667149543762209,0.187
pinn_latent8,pinn,latent8,2,gbrt,49,9403111,11.2,2.0605456829071045,0.6452
pinn_latent8,pinn,latent8,2,gbrt,49,9403112,11.0,1.358487844467163,1.0
pinn_latent8,pinn,latent8,2,gbrt,49,9403113,9.9,7.542655467987059,0.5028
pinn_latent8,pinn,latent8,2,gbrt,49,9403114,11.4,1.437465786933899,0.9874
pinn_latent8,pinn,latent8,2,gbrt,49,9403115,9.2,9.275256156921388,0.1192
pinn_latent8,pinn,latent8,3,gbrt,47,9403101,9.4,6.101152896881104,0.3578
pinn_latent8,pinn,latent8,3,gbrt,47,9403102,15.4,1.4173015356063845,1.0
pinn_latent8,pinn,latent8,3,gbrt,47,9403103,9.8,2.5059192180633545,0.7812
pinn_latent8,pinn,latent8,3,gbrt,47,9403104,14.2,4.203413963317871,0.429
pinn_latent8,pinn,latent8,3,gbrt,47,9403105,8.700000000000001,2.1033382415771484,0.763
pinn_latent8,pinn,latent8,3,gbrt,47,9403106,20.5,1.3267143964767456,0.991
pinn_latent8,pinn,latent8,3,gbrt,47,9403107,7.6,1.3628792762756348,0.9868
pinn_latent8,pinn,latent8,3,gbrt,47,9403108,10.3,1.4420017004013062,1.0
pinn_latent8,pinn,latent8,3,gbrt,47,9403109,17.0,1.2679545879364014,1.0
pinn_latent8,pinn,latent8,3,gbrt,47,9403110,10.2,5.047649383544922,0.4914
pinn_latent8,pinn,latent8,3,gbrt,47,9403111,11.3,19.406435012817383,0.3024
pinn_latent8,pinn,latent8,3,gbrt,47,9403112,15.2,1.4634689092636108,1.0
pinn_latent8,pinn,latent8,3,gbrt,47,9403113,9.9,14.167149543762209,0.2876
pinn_latent8,pinn,latent8,3,gbrt,47,9403114,11.3,1.391931414604187,1.0
pinn_latent8,pinn,latent8,3,gbrt,47,9403115,9.2,4.687504768371582,0.5122
pinn_latent8,pinn,latent8,4,gbrt,55,9403101,9.4,2.513653039932251,0.8322
pinn_latent8,pinn,latent8,4,gbrt,55,9403102,15.6,7.273426532745361,0.4082
pinn_latent8,pinn,latent8,4,gbrt,55,9403103,9.8,5.069205284118652,0.4094
pinn_latent8,pinn,latent8,4,gbrt,55,9403104,14.2,5.164126396179199,0.3808
pinn_latent8,pinn,latent8,4,gbrt,55,9403105,8.700000000000001,7.634721755981445,0.0886
pinn_latent8,pinn,latent8,4,gbrt,55,9403106,20.4,1.5965756177902222,0.9102
pinn_latent8,pinn,latent8,4,gbrt,55,9403107,7.6,1.6728335618972778,0.881
pinn_latent8,pinn,latent8,4,gbrt,55,9403108,10.3,1.4742615222930908,1.0
pinn_latent8,pinn,latent8,4,gbrt,55,9403109,17.0,14.446971893310549,0.1812
pinn_latent8,pinn,latent8,4,gbrt,55,9403110,10.3,14.783981323242188,0.2952
pinn_latent8,pinn,latent8,4,gbrt,55,9403111,11.3,12.95330047607422,0.1318
pinn_latent8,pinn,latent8,4,gbrt,55,9403112,11.0,4.408644676208496,0.5636
pinn_latent8,pinn,latent8,4,gbrt,55,9403113,10.0,3.1294233798980717,0.5628
pinn_latent8,pinn,latent8,4,gbrt,55,9403114,11.5,3.2312827110290527,0.6234
pinn_latent8,pinn,latent8,4,gbrt,55,9403115,9.1,6.2892937660217285,0.4746
pinn_latent8,pinn,latent8,5,gp,63,9403101,9.4,1.348663330078125,1.0
pinn_latent8,pinn,latent8,5,gp,63,9403102,16.0,5.744978904724121,0.5588
pinn_latent8,pinn,latent8,5,gp,63,9403103,9.8,6.612656116485596,0.1894
pinn_latent8,pinn,latent8,5,gp,63,9403104,14.2,6.907955646514893,0.3168
pinn_latent8,pinn,latent8,5,gp,63,9403105,8.8,6.948975563049316,0.1448
pinn_latent8,pinn,latent8,5,gp,63,9403106,20.5,8.826798439025879,0.3622
pinn_latent8,pinn,latent8,5,gp,63,9403107,7.5,5.538058757781982,0.405
pinn_latent8,pinn,latent8,5,gp,63,9403108,10.3,1.4169864654541016,1.0
pinn_latent8,pinn,latent8,5,gp,63,9403109,17.0,1.257315754890442,1.0
pinn_latent8,pinn,latent8,5,gp,63,9403110,10.1,12.075547218322754,0.4868
pinn_latent8,pinn,latent8,5,gp,63,9403111,11.4,1.5525062084197998,0.8706
pinn_latent8,pinn,latent8,5,gp,63,9403112,11.1,1.5112959146499634,0.9602
pinn_latent8,pinn,latent8,5,gp,63,9403113,9.9,4.970977783203125,0.2388
pinn_latent8,pinn,latent8,5,gp,63,9403114,11.3,1.4421651363372805,1.0
pinn_latent8,pinn,latent8,5,gp,63,9403115,9.3,6.766105651855469,0.1188
pinn_latent8,pinn,latent8,6,gp,68,9403101,9.4,4.528905391693115,0.5136
pinn_latent8,pinn,latent8,6,gp,68,9403102,16.0,2.026206016540528,0.7708
pinn_latent8,pinn,latent8,6,gp,68,9403103,9.8,13.072504997253418,0.177
pinn_latent8,pinn,latent8,6,gp,68,9403104,14.2,12.090665817260742,0.2906
pinn_latent8,pinn,latent8,6,gp,68,9403105,8.8,6.885931968688965,0.1334
pinn_latent8,pinn,latent8,6,gp,68,9403106,20.5,4.466123580932617,0.5942
pinn_latent8,pinn,latent8,6,gp,68,9403107,7.6,5.898870944976807,0.4374
pinn_latent8,pinn,latent8,6,gp,68,9403108,10.3,1.4355065822601318,1.0
pinn_latent8,pinn,latent8,6,gp,68,9403109,17.0,1.3011271953582764,1.0
pinn_latent8,pinn,latent8,6,gp,68,9403110,10.1,15.792716979980469,0.4124
pinn_latent8,pinn,latent8,6,gp,68,9403111,11.4,7.600846767425537,0.4378
pinn_latent8,pinn,latent8,6,gp,68,9403112,11.1,1.46331524848938,1.0
pinn_latent8,pinn,latent8,6,gp,68,9403113,9.9,5.259500980377197,0.1986
pinn_latent8,pinn,latent8,6,gp,68,9403114,11.3,1.425230622291565,1.0
pinn_latent8,pinn,latent8,6,gp,68,9403115,9.3,12.032112121582031,0.1258
pinn_latent8,pinn,latent8,7,gp,62,9403101,9.4,2.080729484558105,0.8422
pinn_latent8,pinn,latent8,7,gp,62,9403102,16.3,1.3182271718978882,1.0
pinn_latent8,pinn,latent8,7,gp,62,9403103,9.8,9.404869079589844,0.1794
pinn_latent8,pinn,latent8,7,gp,62,9403104,14.2,9.488534927368164,0.362
pinn_latent8,pinn,latent8,7,gp,62,9403105,8.8,15.971185684204102,0.1184
pinn_latent8,pinn,latent8,7,gp,62,9403106,20.5,1.8328179121017456,0.8748
pinn_latent8,pinn,latent8,7,gp,62,9403107,7.5,1.7656408548355105,0.8316
pinn_latent8,pinn,latent8,7,gp,62,9403108,10.3,1.4886394739151,1.0
pinn_latent8,pinn,latent8,7,gp,62,9403109,17.0,1.388347029685974,1.0
pinn_latent8,pinn,latent8,7,gp,62,9403110,10.1,16.3113956451416,0.2622
pinn_latent8,pinn,latent8,7,gp,62,9403111,11.5,1.8300886154174805,0.7776
pinn_latent8,pinn,latent8,7,gp,62,9403112,11.0,1.9446771144866943,0.7964
pinn_latent8,pinn,latent8,7,gp,62,9403113,9.9,9.27312469482422,0.215
pinn_latent8,pinn,latent8,7,gp,62,9403114,11.3,1.5984028577804563,0.9322
pinn_latent8,pinn,latent8,7,gp,62,9403115,9.2,7.345382213592529,0.1736
pinn_latent8,pinn,latent8,8,gp,58,9403101,9.3,1.438033938407898,1.0
pinn_latent8,pinn,latent8,8,gp,58,9403102,16.3,1.3318779468536377,1.0
pinn_latent8,pinn,latent8,8,gp,58,9403103,9.8,3.20255184173584,0.5966
pinn_latent8,pinn,latent8,8,gp,58,9403104,14.2,4.366932392120361,0.2928
pinn_latent8,pinn,latent8,8,gp,58,9403105,8.700000000000001,11.288572311401367,0.0866
pinn_latent8,pinn,latent8,8,gp,58,9403106,20.4,1.379794359207153,0.9906
pinn_latent8,pinn,latent8,8,gp,58,9403107,7.5,1.8115910291671755,0.862
pinn_latent8,pinn,latent8,8,gp,58,9403108,10.3,1.4709203243255615,1.0
pinn_latent8,pinn,latent8,8,gp,58,9403109,17.1,2.3133788108825684,0.7582
pinn_latent8,pinn,latent8,8,gp,58,9403110,10.2,4.067813873291016,0.453
pinn_latent8,pinn,latent8,8,gp,58,9403111,11.4,1.4566750526428225,1.0
pinn_latent8,pinn,latent8,8,gp,58,9403112,11.0,1.319831371307373,1.0
pinn_latent8,pinn,latent8,8,gp,58,9403113,10.0,7.098008632659912,0.5446
pinn_latent8,pinn,latent8,8,gp,58,9403114,11.5,1.427560329437256,1.0
pinn_latent8,pinn,latent8,8,gp,58,9403115,9.2,1.37959885597229,1.0
pinn_latent8,pinn,latent8,9,gp,61,9403101,9.4,2.6933367252349854,0.685
pinn_latent8,pinn,latent8,9,gp,61,9403102,16.3,1.3423819541931152,1.0
pinn_latent8,pinn,latent8,9,gp,61,9403103,9.8,11.37374496459961,0.1802
pinn_latent8,pinn,latent8,9,gp,61,9403104,14.2,7.389829635620117,0.3184
pinn_latent8,pinn,latent8,9,gp,61,9403105,8.8,9.100312232971191,0.1186
pinn_latent8,pinn,latent8,9,gp,61,9403106,20.5,1.3467265367507937,1.0
pinn_latent8,pinn,latent8,9,gp,61,9403107,7.5,1.505697250366211,0.9626
pinn_latent8,pinn,latent8,9,gp,61,9403108,10.3,1.4801690578460691,1.0
pinn_latent8,pinn,latent8,9,gp,61,9403109,17.0,1.2439379692077637,1.0
pinn_latent8,pinn,latent8,9,gp,61,9403110,10.1,15.870643615722656,0.366
pinn_latent8,pinn,latent8,9,gp,61,9403111,11.5,1.3865872621536257,1.0
pinn_latent8,pinn,latent8,9,gp,61,9403112,11.0,1.2769232988357544,1.0
pinn_latent8,pinn,latent8,9,gp,61,9403113,9.9,2.120995283126831,0.6552
pinn_latent8,pinn,latent8,9,gp,61,9403114,11.4,1.4215911626815796,1.0
pinn_latent8,pinn,latent8,9,gp,61,9403115,9.2,1.3318016529083252,1.0
pinn_latent8,pinn,latent8,10,gp,64,9403101,9.4,1.4814095497131348,1.0
pinn_latent8,pinn,latent8,10,gp,64,9403102,16.3,15.702280044555664,0.1874
pinn_latent8,pinn,latent8,10,gp,64,9403103,9.8,1.3519397974014282,1.0
pinn_latent8,pinn,latent8,10,gp,64,9403104,14.2,4.4767889976501465,0.3714
pinn_latent8,pinn,latent8,10,gp,64,9403105,8.8,22.116405487060547,0.119
pinn_latent8,pinn,latent8,10,gp,64,9403106,20.5,10.0010347366333,0.3486
pinn_latent8,pinn,latent8,10,gp,64,9403107,7.5,1.3024933338165283,0.9788
pinn_latent8,pinn,latent8,10,gp,64,9403108,10.3,1.4199389219284058,1.0
pinn_latent8,pinn,latent8,10,gp,64,9403109,17.0,1.4307687282562256,1.0
pinn_latent8,pinn,latent8,10,gp,64,9403110,10.1,27.12869453430176,0.2338
pinn_latent8,pinn,latent8,10,gp,64,9403111,11.5,1.3701565265655518,1.0
pinn_latent8,pinn,latent8,10,gp,64,9403112,11.1,1.7151172161102295,1.0
pinn_latent8,pinn,latent8,10,gp,64,9403113,9.8,4.118289947509766,0.6974
pinn_latent8,pinn,latent8,10,gp,64,9403114,11.3,4.386724948883057,0.6188
pinn_latent8,pinn,latent8,10,gp,64,9403115,9.3,6.094189643859863,0.1642
rc_full64,rc,full64,1,gp,78,9403101,25.4,1.2310410598311523,1.0
rc_full64,rc,full64,1,gp,78,9403102,21.3,1.4066120099516877,0.8915151515151515
rc_full64,rc,full64,1,gp,78,9403103,23.5,1.3548306247809947,1.0
rc_full64,rc,full64,1,gp,78,9403104,23.3,1.3953242534278891,0.5266666666666666
rc_full64,rc,full64,1,gp,78,9403105,27.0,1.2140712712258652,0.8313131313131313
rc_full64,rc,full64,1,gp,78,9403106,24.200000000000003,1.276311875090699,1.0
rc_full64,rc,full64,1,gp,78,9403107,20.200000000000003,1.3321544045747034,0.7307070707070707
rc_full64,rc,full64,1,gp,78,9403108,20.6,1.233742119014383,1.0
rc_full64,rc,full64,1,gp,78,9403109,25.200000000000003,1.427478849551874,0.976161616161616
rc_full64,rc,full64,1,gp,78,9403110,25.8,0.5351870621260314,0.1084848484848484
rc_full64,rc,full64,1,gp,78,9403111,39.0,1.2231748613965392,1.0
rc_full64,rc,full64,1,gp,78,9403112,38.0,0.6467645146414422,0.1604040404040404
rc_full64,rc,full64,1,gp,78,9403113,20.200000000000003,1.390739109632378,1.0
rc_full64,rc,full64,1,gp,78,9403114,24.1,1.4109637488466538,1.0
rc_full64,rc,full64,1,gp,78,9403115,26.4,1.194093845620011,1.0
rc_full64,rc,full64,2,forest,80,9403101,19.200000000000003,0.781923263806019,0.064040404040404
rc_full64,rc,full64,2,forest,80,9403102,26.700000000000003,1.2865987305409596,0.3151515151515151
rc_full64,rc,full64,2,forest,80,9403103,20.0,1.338826520493637,0.5571717171717172
rc_full64,rc,full64,2,forest,80,9403104,20.4,1.201047557695536,0.1995959595959596
rc_full64,rc,full64,2,forest,80,9403105,20.1,1.3107191384415957,0.5662626262626262
rc_full64,rc,full64,2,forest,80,9403106,18.8,1.2319153920118768,0.3585858585858585
rc_full64,rc,full64,2,forest,80,9403107,26.9,0.863649545358706,0.2248484848484848
rc_full64,rc,full64,2,forest,80,9403108,26.0,0.9787260651119888,0.2862626262626263
rc_full64,rc,full64,2,forest,80,9403109,24.700000000000003,0.6018939857170705,0.1153535353535353
rc_full64,rc,full64,2,forest,80,9403110,20.5,1.271158789250959,0.5325252525252525
rc_full64,rc,full64,2,forest,80,9403111,37.2,0.9153387208866566,0.2319191919191919
rc_full64,rc,full64,2,forest,80,9403112,23.1,1.3532761214947668,0.2042424242424242
rc_full64,rc,full64,2,forest,80,9403113,25.3,1.4151013142587392,1.0
rc_full64,rc,full64,2,forest,80,9403114,19.3,1.3159750142323663,0.5626262626262626
rc_full64,rc,full64,2,forest,80,9403115,25.6,1.2050495337853115,0.3214141414141414
rc_full64,rc,full64,3,gbrt,6,9403101,19.700000000000003,1.3858519280793673,1.0
rc_full64,rc,full64,3,gbrt,6,9403102,25.9,1.3985431942382998,0.7402020202020202
rc_full64,rc,full64,3,gbrt,6,9403103,19.6,1.319954792826494,0.1745454545454545
rc_full64,rc,full64,3,gbrt,6,9403104,18.9,1.3962213354683777,1.0
rc_full64,rc,full64,3,gbrt,6,9403105,26.700000000000003,1.4256262738847032,0.841010101010101
rc_full64,rc,full64,3,gbrt,6,9403106,25.1,1.5236613940022694,1.0
rc_full64,rc,full64,3,gbrt,6,9403107,18.6,1.4695117029035754,0.5006060606060606
rc_full64,rc,full64,3,gbrt,6,9403108,23.0,1.4836210043468618,0.8593939393939394
rc_full64,rc,full64,3,gbrt,6,9403109,19.6,1.3742581295268548,0.5246464646464647
rc_full64,rc,full64,3,gbrt,6,9403110,19.3,1.594063020710539,0.404040404040404
rc_full64,rc,full64,3,gbrt,6,9403111,20.9,1.3918876559776472,0.3349494949494949
rc_full64,rc,full64,3,gbrt,6,9403112,23.5,1.4177836957027397,0.8638383838383838
rc_full64,rc,full64,3,gbrt,6,9403113,22.700000000000003,1.6103221268369867,0.2298989898989899
rc_full64,rc,full64,3,gbrt,6,9403114,19.3,1.4896883592559853,0.7074747474747475
rc_full64,rc,full64,3,gbrt,6,9403115,22.700000000000003,1.4350038146183623,0.2543434343434343
rc_full64,rc,full64,4,gp,72,9403101,23.1,1.4650285216567047,1.0
rc_full64,rc,full64,4,gp,72,9403102,20.200000000000003,1.3528623009663032,1.0
rc_full64,rc,full64,4,gp,72,9403103,26.5,1.0824718971199878,0.4975757575757575
rc_full64,rc,full64,4,gp,72,9403104,22.1,1.3940084334718414,1.0
rc_full64,rc,full64,4,gp,72,9403105,23.9,1.3067703288775283,1.0
rc_full64,rc,full64,4,gp,72,9403106,20.1,1.36286900993974,1.0
rc_full64,rc,full64,4,gp,72,9403107,19.0,1.3464248410349264,0.7806060606060606
rc_full64,rc,full64,4,gp,72,9403108,24.6,1.4668087542135937,1.0
rc_full64,rc,full64,4,gp,72,9403109,20.1,1.480880935276015,0.8268686868686869
rc_full64,rc,full64,4,gp,72,9403110,18.9,1.4022306916619611,1.0
rc_full64,rc,full64,4,gp,72,9403111,25.700000000000003,1.2648847998656827,0.4642424242424242
rc_full64,rc,full64,4,gp,72,9403112,26.4,1.2839237064229367,1.0
rc_full64,rc,full64,4,gp,72,9403113,24.700000000000003,1.4050473818756897,1.0
rc_full64,rc,full64,4,gp,72,9403114,20.700000000000003,1.3315195763077343,0.4448484848484848
rc_full64,rc,full64,4,gp,72,9403115,19.3,1.506511567745819,1.0
rc_full64,rc,full64,5,dummy,40,9403101,24.200000000000003,1.4967751216770908,0.7987878787878788
rc_full64,rc,full64,5,dummy,40,9403102,17.5,1.134294478705942,0.1157575757575757
rc_full64,rc,full64,5,dummy,40,9403103,17.400000000000002,1.249881901802412,0.2339393939393939
rc_full64,rc,full64,5,dummy,40,9403104,18.7,1.202108879285118,0.1812121212121212
rc_full64,rc,full64,5,dummy,40,9403105,18.6,1.400408364068721,0.1832323232323232
rc_full64,rc,full64,5,dummy,40,9403106,21.200000000000003,1.3369259999641243,0.7834343434343435
rc_full64,rc,full64,5,dummy,40,9403107,17.1,1.2249618587250533,0.1331313131313131
rc_full64,rc,full64,5,dummy,40,9403108,19.5,1.467200190462192,1.0
rc_full64,rc,full64,5,dummy,40,9403109,17.7,1.2517021412421037,0.185050505050505
rc_full64,rc,full64,5,dummy,40,9403110,18.2,1.371806081684077,0.422020202020202
rc_full64,rc,full64,5,dummy,40,9403111,20.1,1.2107892526297543,0.2626262626262626
rc_full64,rc,full64,5,dummy,40,9403112,23.700000000000003,1.494064691250695,0.2997979797979798
rc_full64,rc,full64,5,dummy,40,9403113,18.1,1.2168200944546357,0.3492929292929292
rc_full64,rc,full64,5,dummy,40,9403114,18.7,1.3959533599526766,0.3909090909090909
rc_full64,rc,full64,5,dummy,40,9403115,17.2,1.4663502843893852,0.397979797979798
rc_full64,rc,full64,6,gp,67,9403101,24.9,1.4143426557356007,1.0
rc_full64,rc,full64,6,gp,67,9403102,18.7,1.3421609752622254,1.0
rc_full64,rc,full64,6,gp,67,9403103,19.1,1.3560579942338848,1.0
rc_full64,rc,full64,6,gp,67,9403104,20.3,1.3436600237686072,1.0
rc_full64,rc,full64,6,gp,67,9403105,19.8,1.0341513667400053,0.198989898989899
rc_full64,rc,full64,6,gp,67,9403106,19.1,1.215402957640472,0.692929292929293
rc_full64,rc,full64,6,gp,67,9403107,18.8,1.476592628611429,0.5745454545454546
rc_full64,rc,full64,6,gp,67,9403108,24.200000000000003,1.3179631235242928,0.2541414141414141
rc_full64,rc,full64,6,gp,67,9403109,20.0,1.4172266425282196,0.5434343434343434
rc_full64,rc,full64,6,gp,67,9403110,25.1,0.9616923135761728,0.0909090909090909
rc_full64,rc,full64,6,gp,67,9403111,19.9,1.4997141730407446,0.8062626262626262
rc_full64,rc,full64,6,gp,67,9403112,19.4,1.098727524422384,0.3086868686868687
rc_full64,rc,full64,6,gp,67,9403113,19.9,1.3084284270697404,0.4284848484848484
rc_full64,rc,full64,6,gp,67,9403114,22.5,1.452783019822698,0.4767676767676768
rc_full64,rc,full64,6,gp,67,9403115,20.0,1.4035707493081782,0.8826262626262626
rc_full64,rc,full64,7,forest,78,9403101,24.8,1.198495769913455,0.1604040404040404
rc_full64,rc,full64,7,forest,78,9403102,24.1,1.35599475408418,0.6105050505050506
rc_full64,rc,full64,7,forest,78,9403103,19.9,1.3239565305867569,1.0
rc_full64,rc,full64,7,forest,78,9403104,25.6,0.6543804665702004,0.0751515151515151
rc_full64,rc,full64,7,forest,78,9403105,26.1,1.1353744392545448,0.3577777777777777
rc_full64,rc,full64,7,forest,78,9403106,20.5,1.2787156505037127,0.9656565656565655
rc_full64,rc,full64,7,forest,78,9403107,23.200000000000003,1.4278858322471677,0.572929292929293
rc_full64,rc,full64,7,forest,78,9403108,23.9,1.3435806640500123,1.0
rc_full64,rc,full64,7,forest,78,9403109,19.9,1.3339356268651843,0.2197979797979798
rc_full64,rc,full64,7,forest,78,9403110,24.3,1.351610837828641,1.0
rc_full64,rc,full64,7,forest,78,9403111,32.0,1.3214914144422405,0.9208080808080809
rc_full64,rc,full64,7,forest,78,9403112,24.700000000000003,1.300986193024575,1.0
rc_full64,rc,full64,7,forest,78,9403113,25.8,0.7415923722330062,0.0907070707070707
rc_full64,rc,full64,7,forest,78,9403114,26.6,1.3264226740951937,1.0
rc_full64,rc,full64,7,forest,78,9403115,24.4,0.6960914462793711,0.1086868686868686
rc_full64,rc,full64,8,gbrt,31,9403101,19.0,1.0904405298517728,0.0745454545454545
rc_full64,rc,full64,8,gbrt,31,9403102,18.0,1.1243908619970902,0.1163636363636363
rc_full64,rc,full64,8,gbrt,31,9403103,18.4,0.7547300213777021,0.0577777777777777
rc_full64,rc,full64,8,gbrt,31,9403104,20.9,1.352661535156375,0.2874747474747475
rc_full64,rc,full64,8,gbrt,31,9403105,21.6,0.9965349866472832,0.1121212121212121
rc_full64,rc,full64,8,gbrt,31,9403106,38.2,0.7588019375637233,0.1727272727272727
rc_full64,rc,full64,8,gbrt,31,9403107,18.7,0.9756297391602632,0.0747474747474747
rc_full64,rc,full64,8,gbrt,31,9403108,19.5,1.086305822574318,0.1107070707070707
rc_full64,rc,full64,8,gbrt,31,9403109,18.6,1.3960788854152186,0.3111111111111111
rc_full64,rc,full64,8,gbrt,31,9403110,19.4,1.160634326384663,0.143030303030303
rc_full64,rc,full64,8,gbrt,31,9403111,17.6,1.167760606947713,0.1256565656565656
rc_full64,rc,full64,8,gbrt,31,9403112,22.200000000000003,1.0209989882703878,0.108080808080808
rc_full64,rc,full64,8,gbrt,31,9403113,18.6,0.8609892686246756,0.0664646464646464
rc_full64,rc,full64,8,gbrt,31,9403114,19.200000000000003,1.064694023204981,0.1147474747474747
rc_full64,rc,full64,8,gbrt,31,9403115,24.8,0.7729531959457232,0.0763636363636363
rc_full64,rc,full64,9,forest,77,9403101,24.200000000000003,1.4099188915689391,0.4698989898989898
rc_full64,rc,full64,9,forest,77,9403102,25.4,1.403600333763534,0.3646464646464646
rc_full64,rc,full64,9,forest,77,9403103,19.8,1.1798773591284015,0.2292929292929293
rc_full64,rc,full64,9,forest,77,9403104,19.6,1.4144377660311047,1.0
rc_full64,rc,full64,9,forest,77,9403105,24.0,1.436305919221336,0.8781818181818182
rc_full64,rc,full64,9,forest,77,9403106,39.8,1.3492724630104873,1.0
rc_full64,rc,full64,9,forest,77,9403107,19.6,1.3250203355116454,0.2238383838383838
rc_full64,rc,full64,9,forest,77,9403108,23.1,1.409408782580806,0.3193939393939394
rc_full64,rc,full64,9,forest,77,9403109,24.9,1.237724887462942,0.7234343434343434
rc_full64,rc,full64,9,forest,77,9403110,25.8,1.1321330975188215,0.3751515151515151
rc_full64,rc,full64,9,forest,77,9403111,23.8,1.0924231794998271,0.0997979797979798
rc_full64,rc,full64,9,forest,77,9403112,23.700000000000003,1.2978153813222422,0.3535353535353535
rc_full64,rc,full64,9,forest,77,9403113,23.8,1.374259231358593,0.8618181818181818
rc_full64,rc,full64,9,forest,77,9403114,24.8,0.8423554395117558,0.0765656565656565
rc_full64,rc,full64,9,forest,77,9403115,24.4,1.290838545819623,0.3585858585858585
rc_full64,rc,full64,10,gp,66,9403101,24.9,1.4165574232013425,0.8222222222222222
rc_full64,rc,full64,10,gp,66,9403102,18.7,1.1916490139922913,1.0
rc_full64,rc,full64,10,gp,66,9403103,19.1,1.326373190973271,0.277979797979798
rc_full64,rc,full64,10,gp,66,9403104,20.3,1.4994047138045694,0.3771717171717171
rc_full64,rc,full64,10,gp,66,9403105,19.8,1.2210979280364167,0.3466666666666667
rc_full64,rc,full64,10,gp,66,9403106,19.1,1.0357358353126007,0.2739393939393939
rc_full64,rc,full64,10,gp,66,9403107,18.8,1.4841788433019236,0.5963636363636363
rc_full64,rc,full64,10,gp,66,9403108,24.200000000000003,1.298194996634606,0.5804040404040404
rc_full64,rc,full64,10,gp,66,9403109,20.0,1.374322959429568,1.0
rc_full64,rc,full64,10,gp,66,9403110,25.1,0.9353662448999134,0.0886868686868686
rc_full64,rc,full64,10,gp,66,9403111,19.9,1.3495238067229842,0.2167676767676767
rc_full64,rc,full64,10,gp,66,9403112,19.4,1.29406521193946,0.8313131313131313
rc_full64,rc,full64,10,gp,66,9403113,19.9,1.2466992773321768,0.295959595959596
rc_full64,rc,full64,10,gp,66,9403114,22.5,1.4989376582745766,0.5056565656565657
rc_full64,rc,full64,10,gp,66,9403115,20.0,1.3773753125131458,1.0
rc_latent8,rc,latent8,1,gbrt,63,9403101,20.0,1.2980620084584942,1.0
rc_latent8,rc,latent8,1,gbrt,63,9403102,18.2,1.3922884097874229,1.0
rc_latent8,rc,latent8,1,gbrt,63,9403103,16.8,1.440711680612754,1.0
rc_latent8,rc,latent8,1,gbrt,63,9403104,26.4,1.438385338468782,1.0
rc_latent8,rc,latent8,1,gbrt,63,9403105,19.1,1.6904562551429017,1.0
rc_latent8,rc,latent8,1,gbrt,63,9403106,17.900000000000002,1.3340021870345171,1.0
rc_latent8,rc,latent8,1,gbrt,63,9403107,19.6,1.311187483819919,1.0
rc_latent8,rc,latent8,1,gbrt,63,9403108,18.9,1.317249897921842,1.0
rc_latent8,rc,latent8,1,gbrt,63,9403109,23.8,1.358081677849622,1.0
rc_latent8,rc,latent8,1,gbrt,63,9403110,17.400000000000002,1.4812072848609106,1.0
rc_latent8,rc,latent8,1,gbrt,63,9403111,17.8,1.367454556815672,1.0
rc_latent8,rc,latent8,1,gbrt,63,9403112,23.3,1.339236598430949,1.0
rc_latent8,rc,latent8,1,gbrt,63,9403113,18.3,1.4950036419568726,1.0
rc_latent8,rc,latent8,1,gbrt,63,9403114,17.5,1.361110923856723,1.0
