case_id,model,representation,optimizer,source_run_id,source_search_order,search_stage,trial,status,hidden_dim,learning_rate,beta_multistep,lambda_phy,multistep_horizon,random_seed,depth,epochs,valid_relative_l2_horizon_time
pinn_full64,PINN,full64,gbrt,pinn_full64_v003_physics_active_p3_gbrt_attempt01,2,v003 physics-active positive-weight search (P3),27,ok,384,0.00031052849298039307,0.7309955875186726,6.596798095859037e-07,7,27187028,4,140,9.9
pinn_full64,PINN,full64,gbrt,pinn_full64_v003_physics_active_p3_gbrt_attempt01,2,v003 physics-active positive-weight search (P3),28,ok,384,0.00023044290354671572,0.40382291554824934,1.0384197828444178e-06,7,27187029,4,160,13.600000000000001
pinn_full64,PINN,full64,gbrt,pinn_full64_v003_physics_active_p3_gbrt_attempt01,2,v003 physics-active positive-weight search (P3),29,ok,384,0.0005186578453938004,0.4471795089769235,6.562186293062506e-07,5,27187030,4,140,19.200000000000003
pinn_full64,PINN,full64,gbrt,pinn_full64_v003_physics_active_p3_gbrt_attempt01,2,v003 physics-active positive-weight search (P3),30,ok,256,0.0005196916457552114,0.3781734174106745,8.78149001938313e-07,5,27187031,3,160,8.8
pinn_full64,PINN,full64,gbrt,pinn_full64_v003_physics_active_p3_gbrt_attempt01,2,v003 physics-active positive-weight search (P3),31,ok,512,0.0001667418909451642,0.24860682002849604,6.56007948149413e-07,5,27187032,3,160,8.9
pinn_full64,PINN,full64,gbrt,pinn_full64_v003_physics_active_p3_gbrt_attempt01,2,v003 physics-active positive-weight search (P3),32,ok,512,0.00044110722324174393,0.39029300437959114,8.41937875636492e-08,3,27187033,4,160,24.0
pinn_full64,PINN,full64,gbrt,pinn_full64_v003_physics_active_p3_gbrt_attempt01,2,v003 physics-active positive-weight search (P3),33,ok,256,0.00047405658773795617,0.3951950713823205,7.681639340887464e-08,7,27187034,4,160,10.100000000000001
pinn_full64,PINN,full64,gbrt,pinn_full64_v003_physics_active_p3_gbrt_attempt01,2,v003 physics-active positive-weight search (P3),34,ok,384,0.00042524717343175026,0.392897882213898,6.566225154885049e-07,7,27187035,4,140,13.8
pinn_full64,PINN,full64,gbrt,pinn_full64_v003_physics_active_p3_gbrt_attempt01,2,v003 physics-active positive-weight search (P3),35,ok,384,0.0003345375003937432,0.38483893526395907,1.5633072710253779e-06,3,27187036,4,160,13.4
pinn_full64,PINN,full64,gbrt,pinn_full64_v003_physics_active_p3_gbrt_attempt01,2,v003 physics-active positive-weight search (P3),36,ok,384,0.00039637498281369464,0.3941435073863934,1.9157515836440163e-06,5,27187037,4,160,15.0
pinn_full64,PINN,full64,gbrt,pinn_full64_v003_physics_active_p3_gbrt_attempt01,2,v003 physics-active positive-weight search (P3),37,ok,512,0.00020334879733253136,0.37278765376051526,3.256244466416145e-08,5,27187038,4,160,14.600000000000001
pinn_full64,PINN,full64,gbrt,pinn_full64_v003_physics_active_p3_gbrt_attempt01,2,v003 physics-active positive-weight search (P3),38,ok,384,0.0003358584254786089,0.2725398416788141,3.063099865568147e-08,5,27187039,4,160,16.5
pinn_full64,PINN,full64,gbrt,pinn_full64_v003_physics_active_p3_gbrt_attempt01,2,v003 physics-active positive-weight search (P3),39,ok,384,0.0002685941662983058,0.39361506522039835,1.656575314414365e-06,3,27187040,4,180,11.200000000000001
pinn_full64,PINN,full64,gbrt,pinn_full64_v003_physics_active_p3_gbrt_attempt01,2,v003 physics-active positive-weight search (P3),40,ok,512,0.0004685822900852809,0.393391414896085,6.145211680886336e-07,7,27187041,4,160,9.4
pinn_full64,PINN,full64,gbrt,pinn_full64_v003_physics_active_p3_gbrt_attempt01,2,v003 physics-active positive-weight search (P3),41,ok,512,0.0004793700783885309,0.39327074817373453,3.1301612261754615e-08,5,27187042,4,140,22.6
