case_id,model,representation,optimizer,source_run_id,source_search_order,search_stage,trial,status,reservoir_size,spectral_radius,input_scaling,leaking_rate,ridge_alpha,sparsity,washout_steps,valid_relative_l2_horizon_time
rc_full64,RC,full64,forest,rc_full64_optimizer_search_v002,0,single-stage final,33,ok,3000,0.21754145533605485,0.10275736092726336,0.21154992322113797,1.0872123358163831e-05,0.02,50,18.400000000000002
rc_full64,RC,full64,forest,rc_full64_optimizer_search_v002,0,single-stage final,34,ok,3000,0.4271048677450028,0.16194422048849538,0.209191871464383,2.160703322127293e-05,0.01,50,21.200000000000003
rc_full64,RC,full64,forest,rc_full64_optimizer_search_v002,0,single-stage final,35,ok,3000,0.46328523872209715,0.09718556645277394,0.20971562392847498,0.00018360265406599052,0.01,50,19.400000000000002
rc_full64,RC,full64,forest,rc_full64_optimizer_search_v002,0,single-stage final,36,ok,3000,0.41576034037050313,0.03494297958133424,0.09164379989108322,1.0926426841522578e-05,0.01,50,12.100000000000001
rc_full64,RC,full64,forest,rc_full64_optimizer_search_v002,0,single-stage final,37,ok,3000,0.5435630873408914,0.09104133613429113,0.21126703499959754,2.3583551044516913e-05,0.02,50,18.8
rc_full64,RC,full64,forest,rc_full64_optimizer_search_v002,0,single-stage final,38,ok,3000,0.3169832722440164,0.17726461179341743,0.2085015417345279,1.0632807569719709e-05,0.01,50,17.900000000000002
rc_full64,RC,full64,forest,rc_full64_optimizer_search_v002,0,single-stage final,39,ok,3000,0.4211951773690905,0.21175014016626215,0.20319577035529596,0.10770195135473887,0.005,50,17.1
rc_full64,RC,full64,forest,rc_full64_optimizer_search_v002,0,single-stage final,40,ok,3000,0.39094210544941344,0.12178788897291357,0.2168716847722374,1.6903618335600608e-05,0.005,50,23.0
rc_full64,RC,full64,forest,rc_full64_optimizer_search_v002,0,single-stage final,41,ok,3000,0.39470182837718226,0.1873436336301576,0.22384447718515205,1.8341597540297244e-05,0.02,50,17.400000000000002
rc_full64,RC,full64,forest,rc_full64_optimizer_search_v002,0,single-stage final,42,ok,3000,0.5771255309525742,0.0931313886335248,0.2280018381472601,1.0965828570056046e-05,0.01,50,17.7
rc_full64,RC,full64,forest,rc_full64_optimizer_search_v002,0,single-stage final,43,ok,2000,0.46266833864003715,0.11239221348308569,0.21496666149014704,2.1577353489636007e-05,0.005,50,20.200000000000003
rc_full64,RC,full64,forest,rc_full64_optimizer_search_v002,0,single-stage final,44,ok,1000,0.4431022591501299,0.18807696460285345,0.21793357786319195,1.3634521092703401e-05,0.005,50,4.3
rc_full64,RC,full64,forest,rc_full64_optimizer_search_v002,0,single-stage final,45,ok,1000,0.2954240597584946,0.13292451223320204,0.21581070422369836,2.5922393237193778e-05,0.005,50,12.100000000000001
rc_full64,RC,full64,forest,rc_full64_optimizer_search_v002,0,single-stage final,46,ok,3000,0.43226728338592685,0.09998973153148855,0.21920472575929112,2.568676505950337e-05,0.005,50,18.8
rc_full64,RC,full64,forest,rc_full64_optimizer_search_v002,0,single-stage final,47,ok,3000,0.35682334844975583,0.20793934050216262,0.20943395895706696,1.0742570010000097e-05,0.005,50,14.600000000000001
rc_full64,RC,full64,forest,rc_full64_optimizer_search_v002,0,single-stage final,48,ok,3000,0.4244171569640204,0.11318775093394898,0.3735790700391674,1.9913303446103975e-05,0.005,50,25.0
rc_full64,RC,full64,forest,rc_full64_optimizer_search_v002,0,single-stage final,49,ok,3000,0.4424568258502495,0.10836721179845137,0.4204433656343788,1.103563657290171e-05,0.005,50,22.200000000000003
