epoch,loss_total,loss_data,loss_multistep,loss_physics
70.0,0.0010313975314299266,2.0810581857707197e-05,0.000831255002412945,5048.606315104166
71.0,0.0010369908278031895,2.0671216164676785e-05,0.000830418800857539,5118.918212890625
72.0,0.0010691759506395707,2.2320460993796586e-05,0.000889158578744779,5019.078336588542
73.0,0.001062018823965142,2.166898496701227e-05,0.0008654094902643313,5124.681982421875
74.0,0.0010356128642645976,2.097931701428024e-05,0.0008403228227204332,5025.739892578125
75.0,0.0009652994359688212,1.8262504302886857e-05,0.0007307618895235161,5093.094807942708
76.0,0.0009921288078961273,1.953118104817501e-05,0.0007860286956808219,4963.750992838542
77.0,0.0009919280205698063,1.9279613297840115e-05,0.0007718495752972861,5070.754085286459
78.0,0.0010291966648461918,2.105822447144116e-05,0.0008390627801418305,4962.646875
79.0,0.0010087636241223664,2.0287630347108156e-05,0.0008151434400739769,4922.564876302084
80.0,0.0009841236654513825,1.9059541076179207e-05,0.0007670803674651931,5021.836311848959
81.0,0.0010188418440520764,2.06285402176339e-05,0.0008262495898331205,4947.963834635417
82.0,0.0009750818348644922,1.91515637197881e-05,0.0007635783151878665,4946.097688802083
83.0,0.0009602626572207859,1.821630612539593e-05,0.0007303009391762316,5040.809195963541
84.0,0.0009783682917865614,1.9111885224750345e-05,0.0007607283400526891,5004.644775390625
85.0,0.0010319059675869843,2.04744939765078e-05,0.0008138307738893975,5188.835221354167
86.0,0.0010450825036969035,2.06443140389941e-05,0.0008247627818491309,5252.061214192709
87.0,0.0009788492131823053,1.8932519196823705e-05,0.0007584788564903041,5028.906038411458
88.0,0.0010367514856625347,2.0843495258304755e-05,0.0008394856568581115,5046.260026041667
89.0,0.0009261691380136956,1.7187557871996736e-05,0.0006889859098009766,4981.601839192708
90.0,0.0010021600755862892,1.957305042499987e-05,0.0007823825522791594,5102.704150390625
91.0,0.0009335244113268952,1.7356052164056262e-05,0.0006902571010868996,5052.337288411459
92.0,0.0008887977649768194,1.5975234267292155e-05,0.0006294528177628914,5024.585042317708
93.0,0.0009301172355966022,1.6654190009527762e-05,0.0006702678064660479,5172.168359375
94.0,0.0009704417549073696,1.8422725679556608e-05,0.00073100968147628,5146.88564453125
95.0,0.0009138827833036581,1.668993963903631e-05,0.0006652481330092997,5028.107584635417
96.0,0.0009257993039985498,1.6721514839446172e-05,0.0006759447938141723,5080.569889322916
97.0,0.0009117146701707195,1.6795247514285924e-05,0.0006671205589858194,4988.6578125
98.0,0.0009401321469340474,1.729501691443147e-05,0.0006956773557855437,5086.141341145833
99.0,0.0008444335893727839,1.4699560142616975e-05,0.0005806934369805579,4909.291975911458
100.0,0.0009035847266204655,1.619550448594964e-05,0.0006516308232676238,5020.818033854167
101.0,0.0009297726326622068,1.7077178896821957e-05,0.0006829972184884052,5068.040657552084
102.0,0.0008963339515806486,1.6017915186239406e-05,0.0006380495033226907,5043.757779947917
103.0,0.0009724722205040355,1.817121880473375e-05,0.0007309722326075038,5172.656656901042
104.0,0.0009015866982129713,1.5977420207491378e-05,0.0006413403937282661,5078.181070963542
105.0,0.0009081187541596592,1.5835699620462644e-05,0.000640665995888412,5157.790738932292
106.0,0.0008655934051300089,1.5251978705540144e-05,0.0005949290896145006,5032.620166015625
107.0,0.0008559961065960427,1.4446552965334073e-05,0.0005794281421306854,5050.771435546875
108.0,0.0008978814740354817,1.6215821748725526e-05,0.0006426486109072963,5024.309765625
109.0,0.00097172997193411,1.895435567954943e-05,0.0007472612798058738,5033.343831380208
110.0,0.0008999770002750059,1.6014752873161342e-05,0.0006387498132729281,5079.229720052083
111.0,0.0008381072800451269,1.4190572104174256e-05,0.0005580697325058281,5014.136783854166
112.0,0.0008966341343087454,1.5920865613831363e-05,0.0006385225084765503,5044.644189453125
113.0,0.0009013262422134479,1.570706050794494e-05,0.0006253143423236906,5198.591617838541
114.0,0.0009301463568893571,1.7010118760178254e-05,0.0006776924652513117,5112.784488932291
115.0,0.000878859031945467,1.5749751673865832e-05,0.0006207999986751626,4981.0388671875
116.0,0.0008670155288806806,1.4618400473409566e-05,0.0005893706887339553,5097.306982421875
117.0,0.0008502539984571437,1.4262851376164084e-05,0.0005684968122902016,5070.739290364583
118.0,0.0008204836417765667,1.3531918163304606e-05,0.0005344261580224459,5002.115755208333
119.0,0.0008803874001993488,1.4893913309303268e-05,0.0005882133729755879,5252.28291015625
120.0,0.0008663662010803819,1.4957213898014743e-05,0.0005976014324308684,5024.484944661458
